,num__temp,num__dew,num__humidity,num__precip,num__windspeed,num__cloudcover,num__weather_score,num__temp^2,num__temp dew,num__temp humidity,num__temp precip,num__temp windspeed,num__temp cloudcover,num__temp weather_score,num__dew^2,num__dew humidity,num__dew precip,num__dew windspeed,num__dew cloudcover,num__dew weather_score,num__humidity^2,num__humidity precip,num__humidity windspeed,num__humidity cloudcover,num__humidity weather_score,num__precip^2,num__precip windspeed,num__precip cloudcover,num__precip weather_score,num__windspeed^2,num__windspeed cloudcover,num__windspeed weather_score,num__cloudcover^2,num__cloudcover weather_score,num__weather_score^2,cat__hour_of_day_0,cat__hour_of_day_1,cat__hour_of_day_2,cat__hour_of_day_3,cat__hour_of_day_4,cat__hour_of_day_5,cat__hour_of_day_6,cat__hour_of_day_7,cat__hour_of_day_8,cat__hour_of_day_9,cat__hour_of_day_10,cat__hour_of_day_11,cat__hour_of_day_12,cat__hour_of_day_13,cat__hour_of_day_14,cat__hour_of_day_15,cat__hour_of_day_16,cat__hour_of_day_17,cat__hour_of_day_18,cat__hour_of_day_19,cat__hour_of_day_20,cat__hour_of_day_21,cat__hour_of_day_22,cat__hour_of_day_23,cat__day_of_week_0,cat__day_of_week_1,cat__day_of_week_2,cat__day_of_week_3,cat__day_of_week_4,cat__day_of_week_5,cat__day_of_week_6,cat__month_1,cat__month_2,cat__month_3,cat__month_4,cat__month_5,cat__month_6,cat__month_7,cat__month_8,cat__month_9,cat__month_10,cat__month_11,cat__month_12,is_high_demand
0,-2.428974790057047,-2.2680363774905574,-0.5318857186470355,-0.12796829467353382,0.411527480301645,-0.9854776181721512,-1.7496974376851502,5.899918530732676,5.509003183856873,1.2919370017850247,0.31083176168860516,-0.9995898750683937,2.3937002907056195,4.249970966364641,5.1439890096204905,1.2063361585591843,0.29023674748500583,-0.9333592956611596,2.2350990872171885,3.9683774382719386,0.28290241770067337,0.06806450837646814,-0.2188855896032442,0.5241614711520635,0.9306390790580427,0.016375884441652385,-0.05266246986549779,0.1261098902364261,0.2239057972952204,0.16935486704342081,-0.405551121100052,-0.7200485778208143,0.9711661359182562,1.7242876634118778,3.06144112344198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,-1.7898975858551385,-2.048563735626005,-1.2004927858433914,-0.12796829467353382,1.3839040902766442,0.6613785837872606,-0.5711030650827955,3.203733367850053,3.6667192848673706,2.1487591392175958,0.22905014170215715,-2.477046590241217,-1.183799930457108,1.0222159974661658,4.196613378921973,2.4592859859594074,0.26215120777810386,-2.8350157329252306,-1.3548761822662674,1.169941028433473,1.4411829288620268,0.15362501457225863,-1.6613668766762728,-0.7939802185479252,0.6856051096049448,0.016375884441652385,-0.17709584642443035,-0.08463548950085263,0.07308308532147353,1.9151905310844262,0.9152845273245641,-0.7903518677376092,0.4374216310924424,-0.377715336381023,0.32615871094696375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,1.2646748138895771,1.403142359152863,0.5049549811515619,-0.12796829467353382,-1.6739644595131564,0.5213501451733362,0.43811292058144063,1.5994023848866366,1.774518801922229,0.6386038468104664,-0.16183827925001795,-2.1170206912925678,0.659338397818393,0.5540703762989525,1.9688084800490617,0.708523723518992,-0.179557734884991,-2.3488104408593373,0.7315284726432025,0.6147347969599934,0.2549795329897742,-0.0646182278248718,-0.8452766921018504,0.26325835272936604,0.22122730155445708,0.016375884441652385,0.21421437722800238,-0.06671628900563113,-0.05606456332124832,2.8021570117131738,-0.8727216139821894,-0.7333854583068417,0.27180597387225874,0.2284102347474484,0.1919429311803997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3,-1.3132976369587999,-1.170673168167796,-0.21310060242280907,-0.12796829467353382,0.7825659235815787,-1.9474121095199777,-1.2507937967017984,1.7247506832415678,1.5374423054058381,0.2798645175963718,0.16806045900039934,-1.0277419782041681,2.557531721617538,1.6426645375311972,1.3704756666680247,0.24947115737677578,0.14980904895049593,-0.9161289290594041,2.2797831039800833,1.4642707367095205,0.04541186675296414,0.027270120685949605,-0.1667652697507964,0.4149946937041807,0.2665449115838658,0.016375884441652385,-0.10014362671035362,0.24920700668186063,0.1600619491521639,0.6124094247510893,-1.5239783560804518,-0.9788286027260522,3.7924139243050496,2.4358109862095514,1.5644851218676996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4,-0.3817613732068654,-1.908899327166745,-2.3714757375185194,-0.12796829467353382,-0.3305494062582231,-0.5897450742632352,2.5356713024998085,0.14574174607279156,0.7287440284528379,0.9053378340818338,0.048853351901509065,0.12619099524585328,0.22514188939271745,-0.9680213584435678,3.6438966412576517,4.526908439741362,0.24427859160098447,0.6309855392016891,1.1257639754609916,-4.8403412432579085,5.623897173639006,0.30347370598990586,0.7838898969925283,1.3985661349363196,-6.013282972200278,0.016375884441652385,0.04229984382421394,0.07546867144558277,-0.3244855324335188,0.10926290997766382,0.19493988414142407,-0.8381646435073269,0.3477992526177488,-1.4953996605999038,6.429628954321076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,1.28633844793032,0.5052997333433307,-1.1999667377968168,-0.12796829467353382,0.06607789517894769,0.5274383381565504,1.9063421198930655,1.6546666026237844,0.6499864747284645,-1.5435633510655666,-0.16461053755464333,0.08499853712698993,0.6784642132832442,2.452201163727442,0.2553278205168411,-0.606342872629598,-0.06466234517493741,0.03338914281381082,0.26651445162555437,0.9632741648431257,1.4399201718187347,0.15355769710082215,-0.07929127631836187,-0.6329084620266902,-2.28754713473275,0.016375884441652385,-0.008455875561666458,-0.06749538467933641,-0.24395135014704494,0.004366288231279998,0.0348520152220669,0.1259670747735069,0.2781912005573436,1.0054779196742338,3.634140278078387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,1.6979474947044304,1.6525430885443995,0.20615969069717127,-0.12796829467353382,0.9233046434463815,-0.41623157424163376,0.7653461356341779,2.883025694773052,2.805931397085085,0.35004833032830224,-0.21728344534252506,1.567722806188751,-0.7067393587004632,1.2995175535817696,2.730898659495863,0.3406877719980615,-0.21147312091556142,1.5258007071482689,-0.6878406112469669,1.264767466786425,0.04250181806835333,-0.026381904048940204,0.19034819971216801,-0.0858101726040519,0.1577835225986174,0.016375884441652385,-0.11815372068598863,0.05326444474498226,-0.09794003981208485,0.8524914646096498,-0.38430854524629776,0.7066476408747805,0.17324872339566869,-0.3185612268747648,0.5857547073301693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
7,-1.118324930592116,-0.9412244971275823,-0.07001553375450953,-0.12796829467353382,1.0768377923898025,1.096684382087068,-0.7664689766308158,1.2506506503838608,1.0525948204218027,0.07830011692638182,0.14311013425877114,-1.2042545494332932,-1.2264494854789778,0.8571613650916672,0.8859035539930701,0.06590033554920749,0.12044689380237114,-1.0135461096300677,-1.0322262060375738,0.7214193770932322,0.004902174966928863,0.008959768455221829,-0.07539537280119973,-0.07678494237206053,0.05366473450507926,0.016375884441652385,-0.13780109593213588,-0.14034083017078028,0.09808372785961415,1.1595796311189435,1.1809511889550128,-0.8253627607303988,1.202716633913694,-0.8405745560252735,0.58747469213749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8,0.14899766079133012,0.6050600250999454,1.0399458445179615,-0.12796829467353382,0.6418272037167765,0.7587896715186861,-0.44159155062611916,0.022200302921288273,0.09015252837823536,0.15494949818284054,-0.01906697656181217,0.0956307519860402,0.113057886088906,-0.06579610806850798,0.36609763397394657,0.6292296587866216,-0.07742849958716558,0.3883439839907005,0.45911329769467557,-0.26718939470576347,1.0814873595301762,-0.13308009627579148,0.6674655334038448,0.7891001657590067,-0.4592312980478756,0.016375884441652385,-0.08213353273471867,-0.09710102028013716,0.05650971767586595,0.4119421594308965,0.48701185308000966,-0.28342547012331737,0.5757617656034356,-0.33507510764502024,0.19500309758438036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
9,-2.136515730507021,-1.9887075605720363,-0.4550827038471393,-0.12796829467353382,-0.08745525376447318,-1.2046525655678586,-1.593745753050584,4.564699466703948,4.248904986540399,0.972291355451081,0.2734062745761628,0.18684952538328028,2.5737591561313704,3.4050628718213307,3.9549577614763796,0.9050264138263708,0.25449151513076695,0.17392292437315385,2.395701665007301,3.16949422872127,0.20710026734082307,0.05823615754673924,0.03979937334877416,0.5482165467350143,0.7252861265431549,0.016375884441652385,0.011191499684480782,0.15415733448981625,0.20394892616107022,0.0076484214110084,0.10535319581976074,0.13938143926909022,1.4511878037292238,1.919909910275265,2.540025525366773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
